date,symbol,sector,open,high,low,close,adj_close,volume
2024-08-09,BENCH,Benchmark,138.57,140.35,137.08,138.86,138.83,1648238
2023-12-15,DELTA,Energy,71.75,72.84,70.32,71.41,71.40,1167392
2024-05-31,OMEGA,Consumer,118.24,120.93,116.64,119.31,119.30,1366256
2024-03-20,OMEGA,Consumer,105.81,107.18,102.19,103.53,103.51,1413355
2023-05-12,OMEGA,Consumer,79.57,82.51,78.17,81.09,81.09,2015093
2024-04-29,BENCH,Benchmark,142.12,144.63,141.46,143.96,143.94,1605652
2023-11-02,BENCH,Benchmark,141.74,143.01,140.32,141.59,141.58,1751506
2023-07-04,ALPHA,Technology,77.41,78.37,76.39,77.34,77.34,1501000
2024-10-17,GAMMA,Healthcare,54.34,54.94,54.18,54.78,54.76,1641860
2024-01-12,ALPHA,Technology,109.30,111.72,107.88,110.28,110.27,1361800
2024-10-03,BETA,Finance,58.63,59.81,57.96,59.15,59.13,1421854
2024-06-25,ALPHA,Technology,138.11,141.92,136.70,140.49,140.46,1323622
2023-08-03,BENCH,Benchmark,108.63,110.37,108.08,109.82,109.81,1358821
2024-11-12,BETA,Finance,66.65,67.41,65.16,65.91,65.90,1190489
2023-07-12,DELTA,Energy,67.11,68.04,65.52,66.44,66.43,1387674
2023-03-28,ALPHA,Technology,107.56,109.11,106.00,107.55,107.55,1458698
2023-02-20,OMEGA,Consumer,65.47,68.67,64.85,68.03,68.03,1227096
2024-02-13,ALPHA,Technology,101.14,102.83,99.19,100.87,100.85,1363437
2023-06-26,BENCH,Benchmark,116.07,117.09,114.03,115.05,115.04,1766507
2023-10-23,ALPHA,Technology,113.69,114.82,110.61,111.73,111.72,2227600
2024-03-08,BETA,Finance,67.65,68.55,66.91,67.81,67.80,1712535
2024-03-04,BETA,Finance,67.64,68.72,66.70,67.78,67.77,1599686
2023-02-21,GAMMA,Healthcare,39.80,40.38,38.92,39.49,39.49,1623176
2024-10-31,BENCH,Benchmark,156.34,158.91,155.33,157.89,157.85,1527311
2024-09-25,BENCH,Benchmark,135.37,136.32,134.21,135.16,135.13,2268414
2023-07-18,DELTA,Energy,65.77,66.57,62.96,63.73,63.73,1201579
2024-05-01,GAMMA,Healthcare,46.32,46.98,45.12,45.77,45.76,1398280
2023-09-25,OMEGA,Consumer,96.91,98.75,95.15,96.99,96.98,1950873
2023-09-20,OMEGA,Consumer,99.73,101.09,97.69,99.05,99.04,1368846
2024-03-04,BENCH,Benchmark,125.70,127.67,124.71,126.68,126.66,1911037
2023-05-04,BETA,Finance,92.31,93.43,90.14,91.25,91.25,1274409
2024-02-08,BENCH,Benchmark,124.03,126.73,122.97,125.66,125.64,1805627
2024-02-12,ALPHA,Technology,101.69,103.38,99.25,100.93,100.91,1318869
2023-09-13,DELTA,Energy,71.40,72.58,68.31,69.45,69.45,1502929
2023-07-05,OMEGA,Consumer,76.86,77.64,74.43,75.21,75.20,1558047
2024-11-13,OMEGA,Consumer,106.73,107.92,105.23,106.42,106.39,1727265
2023-09-20,DELTA,Energy,70.23,71.81,68.54,70.12,70.11,1369726
2023-05-18,BETA,Finance,88.27,90.07,87.60,89.40,89.39,1365391
2023-08-22,DELTA,Energy,68.36,68.96,64.84,65.41,65.40,1584715
2023-09-26,BETA,Finance,79.52,80.89,78.81,80.17,80.17,1539721
2024-10-03,DELTA,Energy,77.95,81.10,76.47,79.59,79.57,1687203
2024-01-11,DELTA,Energy,67.42,68.55,65.38,66.49,66.49,2149153
2024-06-12,OMEGA,Consumer,119.21,120.73,117.83,119.35,119.34,1456925
2024-01-09,OMEGA,Consumer,108.72,109.66,106.85,107.79,107.77,2082653
2023-03-31,GAMMA,Healthcare,48.61,50.12,47.73,49.23,49.23,1467577
2024-04-18,GAMMA,Healthcare,43.94,44.21,43.62,43.89,43.88,1255907
2023-09-05,ALPHA,Technology,95.66,99.96,94.02,98.28,98.28,1393300
2024-03-21,OMEGA,Consumer,102.95,105.23,101.76,104.03,104.01,1371728
2024-05-14,OMEGA,Consumer,116.85,118.24,113.96,115.33,115.31,1358087
2024-03-21,GAMMA,Healthcare,40.28,41.00,39.96,40.68,40.68,1881229
2024-05-09,BETA,Finance,69.70,70.65,67.50,68.43,68.42,1548607
2024-07-16,OMEGA,Consumer,117.07,117.93,113.91,114.75,114.73,1535737
2024-10-01,ALPHA,Technology,104.47,107.56,102.69,105.75,105.73,1708426
2024-05-15,GAMMA,Healthcare,48.41,48.89,46.77,47.25,47.24,1838667
2023-06-20,GAMMA,Healthcare,40.34,40.81,39.40,39.86,39.86,1705384
2023-04-24,GAMMA,Healthcare,51.16,51.78,50.17,50.78,50.78,1436165
2024-06-14,BETA,Finance,67.64,68.21,66.38,66.95,66.93,1565134
2024-11-13,ALPHA,Technology,114.40,116.55,113.10,115.24,115.22,1684346
2023-07-20,DELTA,Energy,62.60,63.62,61.27,62.28,62.28,1577610
2023-03-14,GAMMA,Healthcare,42.41,42.81,41.83,42.23,42.23,1274748
2023-08-10,BETA,Finance,59.94,61.09,59.46,60.60,60.60,1605482
2024-07-09,BENCH,Benchmark,155.75,157.83,154.30,156.38,156.35,1637993
2024-04-16,GAMMA,Healthcare,43.39,44.33,42.88,43.81,43.81,1598999
2023-07-07,ALPHA,Technology,74.49,75.28,72.72,73.50,73.50,1727710
2024-10-14,BENCH,Benchmark,145.36,146.34,144.54,145.53,145.50,1745542
2023-09-20,GAMMA,Healthcare,46.06,46.72,45.22,45.88,45.87,1334001
2024-01-09,BENCH,Benchmark,133.38,134.74,130.38,131.72,131.70,1661555
2023-05-26,BENCH,Benchmark,125.77,126.96,123.58,124.76,124.76,2111340
2023-07-26,GAMMA,Healthcare,39.65,40.14,38.57,39.06,39.05,1288275
2023-05-18,BENCH,Benchmark,129.93,131.58,129.28,130.92,130.92,1599900
2023-10-25,GAMMA,Healthcare,47.53,47.92,46.77,47.17,47.16,1761585
2023-07-10,GAMMA,Healthcare,41.79,42.50,41.23,41.94,41.94,1644235
2023-10-26,DELTA,Energy,75.05,76.25,70.75,71.90,71.89,1397332
2023-02-23,BETA,Finance,66.27,67.51,65.36,66.59,66.59,2193592
2023-12-22,DELTA,Energy,68.86,69.73,67.34,68.20,68.19,1202537
2023-09-19,ALPHA,Technology,110.88,113.37,109.85,112.32,112.31,1927024
2023-08-03,BETA,Finance,58.24,60.37,57.80,59.91,59.91,1208794
2024-02-21,DELTA,Energy,73.21,74.60,70.66,72.03,72.02,1250134
2023-05-26,DELTA,Energy,76.42,78.21,75.35,77.13,77.12,1331738
2023-03-16,BENCH,Benchmark,121.31,124.73,119.80,123.20,123.20,1347943
2023-05-18,GAMMA,Healthcare,46.60,47.66,46.07,47.12,47.12,1761024
2023-06-09,BENCH,Benchmark,118.74,119.94,117.72,118.92,118.92,1405478
2023-03-13,BETA,Finance,72.91,73.75,71.74,72.57,72.57,1488435
2023-06-02,BENCH,Benchmark,124.01,125.25,121.23,122.46,122.46,1525233
2023-08-21,ALPHA,Technology,85.62,87.50,84.66,86.54,86.53,1767745
2023-01-11,ALPHA,Technology,85.73,87.16,83.64,85.06,85.06,1285224
2024-05-01,OMEGA,Consumer,109.97,112.74,108.42,111.18,111.16,1277016
2024-08-05,OMEGA,Consumer,114.04,117.24,112.79,115.97,115.95,1350413
2024-01-17,OMEGA,Consumer,109.07,113.30,107.09,111.28,111.26,1327528
2023-08-10,DELTA,Energy,63.99,65.18,62.24,63.42,63.42,2053029
2023-05-23,DELTA,Energy,77.17,80.63,75.71,79.12,79.12,1250617
2023-10-11,OMEGA,Consumer,103.65,106.72,102.35,105.39,105.38,1623806
2023-09-07,ALPHA,Technology,99.44,100.89,98.82,100.26,100.26,1320184
2023-12-06,OMEGA,Consumer,96.66,98.79,96.03,98.15,98.14,1256592
2023-04-21,OMEGA,Consumer,79.94,81.20,78.69,79.95,79.95,1534863
2024-08-14,ALPHA,Technology,104.00,108.30,102.99,107.26,107.24,1455263
2024-12-20,BENCH,Benchmark,172.48,174.05,169.41,170.96,170.92,1419205
2023-01-11,OMEGA,Consumer,70.93,71.86,68.98,69.90,69.90,1248791
2023-01-31,GAMMA,Healthcare,38.89,39.45,38.43,38.99,38.99,1274056
2023-04-21,BENCH,Benchmark,132.16,133.29,131.17,132.30,132.29,1875025
2024-01-22,BETA,Finance,74.28,75.07,73.06,73.85,73.84,1505573
2024-10-15,GAMMA,Healthcare,52.47,54.37,51.40,53.28,53.27,1806421
2023-01-17,OMEGA,Consumer,68.40,70.42,67.96,69.96,69.96,1488561
2024-02-19,GAMMA,Healthcare,42.23,43.03,41.69,42.48,42.48,1305166
2023-06-07,DELTA,Energy,79.03,79.84,76.70,77.50,77.50,1133659
2023-08-03,OMEGA,Consumer,86.63,88.42,85.53,87.31,87.30,1710743
2023-12-15,BETA,Finance,76.11,76.81,74.67,75.37,75.36,1335817
2023-07-18,OMEGA,Consumer,79.32,83.55,78.54,82.74,82.74,1583809
2023-09-27,DELTA,Energy,72.53,74.23,71.44,73.13,73.12,1375844
2024-11-22,DELTA,Energy,100.85,102.45,96.43,97.99,97.97,1949133
2024-02-14,DELTA,Energy,71.95,73.43,70.86,72.34,72.33,1228257
2023-08-22,BETA,Finance,61.92,63.31,61.23,62.62,62.61,1675113
2024-06-04,DELTA,Energy,86.71,90.11,84.92,88.28,88.27,1160968
2023-08-07,ALPHA,Technology,78.16,80.31,76.50,78.65,78.65,2015759
2023-05-08,BENCH,Benchmark,134.11,135.51,133.04,134.44,134.43,2091353
2024-11-14,GAMMA,Healthcare,57.29,58.77,56.31,57.78,57.77,1325503
2024-02-27,ALPHA,Technology,91.55,93.04,89.07,90.54,90.53,1461589
2024-05-01,BENCH,Benchmark,143.06,144.84,141.98,143.75,143.73,1866324
2023-05-15,BENCH,Benchmark,132.02,134.21,130.48,132.66,132.66,1564863
2024-09-13,BETA,Finance,56.42,57.05,55.01,55.63,55.62,1425144
2024-08-12,ALPHA,Technology,105.64,106.89,102.39,103.61,103.60,1458279
2024-03-26,DELTA,Energy,71.26,74.63,70.13,73.47,73.46,1230226
2023-04-25,DELTA,Energy,85.27,86.86,83.77,85.36,85.36,1528726
2024-09-11,ALPHA,Technology,109.74,109.91,107.14,107.30,107.28,1489896
2023-02-09,DELTA,Energy,62.51,63.61,61.25,62.36,62.36,1371324
2024-03-08,OMEGA,Consumer,109.98,113.35,108.48,111.82,111.81,1626809
2024-08-01,BENCH,Benchmark,146.62,147.11,145.26,145.75,145.72,1450477
2024-10-30,DELTA,Energy,87.98,90.28,86.45,88.73,88.71,1176074
2023-06-09,BETA,Finance,75.54,76.42,73.13,73.99,73.98,1330675
2023-07-20,GAMMA,Healthcare,40.87,41.38,39.29,39.79,39.78,1725457
2024-04-30,OMEGA,Consumer,106.83,111.41,105.55,110.10,110.08,1379099
2023-09-29,BENCH,Benchmark,139.87,141.61,136.95,138.68,138.67,1908804
2024-10-01,BETA,Finance,58.47,59.01,57.43,57.96,57.95,1828567
2023-04-13,DELTA,Energy,85.23,86.83,82.43,84.01,84.01,1517066
2023-06-12,BENCH,Benchmark,118.40,119.48,117.62,118.70,118.69,1683476
2024-02-19,DELTA,Energy,71.56,72.55,70.88,71.87,71.86,1298259
2023-08-29,BETA,Finance,66.33,66.79,64.39,64.84,64.84,2167657
2024-10-24,DELTA,Energy,86.32,87.66,82.84,84.15,84.14,1349479
2024-10-07,DELTA,Energy,81.66,83.52,78.90,80.73,80.72,1695146
2023-05-08,GAMMA,Healthcare,49.44,50.07,48.12,48.74,48.74,1445795
2023-08-03,DELTA,Energy,62.35,63.81,61.64,63.09,63.09,1411699
2024-05-30,OMEGA,Consumer,114.21,119.16,112.36,117.26,117.24,1255607
2023-09-07,OMEGA,Consumer,92.03,93.37,90.75,92.08,92.08,1473953
2024-11-19,BENCH,Benchmark,165.56,168.24,163.89,166.56,166.53,1569922
2023-05-11,BETA,Finance,88.44,90.54,87.51,89.60,89.59,1688728
2023-09-14,ALPHA,Technology,103.42,107.67,102.23,106.45,106.44,1633598
2023-02-28,DELTA,Energy,64.57,65.72,62.96,64.10,64.10,1995888
2024-03-26,GAMMA,Healthcare,41.56,43.27,41.09,42.79,42.78,1211492
2024-05-23,BENCH,Benchmark,150.06,152.62,148.61,151.15,151.13,1723721
2023-04-17,DELTA,Energy,81.75,83.80,80.27,82.31,82.31,1156565
2023-11-17,ALPHA,Technology,105.22,106.84,98.77,100.31,100.31,1521497
2023-12-28,ALPHA,Technology,103.42,105.10,101.40,103.08,103.07,1511129
2024-06-26,ALPHA,Technology,138.80,145.57,137.51,144.23,144.20,1332909
2023-10-17,ALPHA,Technology,111.01,115.24,109.75,113.95,113.94,1437513
2023-05-24,BENCH,Benchmark,128.10,129.31,125.24,126.43,126.43,1687456
2023-11-14,DELTA,Energy,66.51,69.52,65.38,68.37,68.36,1735798
2024-04-05,BETA,Finance,74.11,74.68,72.23,72.79,72.78,1328240
2023-02-02,OMEGA,Consumer,68.29,69.15,65.52,66.35,66.35,1310453
2024-04-26,BETA,Finance,71.17,71.89,69.98,70.70,70.69,1408435
2023-10-13,BETA,Finance,83.81,84.58,83.05,83.81,83.81,1745347
2023-08-25,BETA,Finance,63.90,64.43,63.35,63.88,63.88,1174791
2024-07-17,DELTA,Energy,100.71,102.77,97.04,99.06,99.04,1423653
2023-06-26,DELTA,Energy,70.05,70.92,67.94,68.79,68.79,1340790
2024-02-09,DELTA,Energy,69.15,71.88,68.26,70.97,70.96,1166118
2024-08-26,BETA,Finance,57.39,58.17,56.28,57.06,57.05,1678228
2023-04-11,ALPHA,Technology,106.46,108.64,103.64,105.80,105.79,1370649
2024-07-25,DELTA,Energy,102.23,105.16,101.09,104.00,103.98,1159398
2023-12-19,DELTA,Energy,69.55,71.28,68.57,70.29,70.28,1303785
2024-05-17,GAMMA,Healthcare,47.44,49.02,46.68,48.26,48.25,1231253
2024-04-11,OMEGA,Consumer,103.90,105.36,101.82,103.26,103.25,1605069
2024-01-30,BETA,Finance,72.39,75.12,71.48,74.19,74.18,1334358
2024-02-05,OMEGA,Consumer,111.53,112.46,109.39,110.32,110.30,1422145
2023-01-23,DELTA,Energy,64.23,65.54,63.04,64.35,64.35,1602137
2024-04-04,ALPHA,Technology,111.44,113.18,110.16,111.89,111.87,1630628
2023-03-17,OMEGA,Consumer,78.50,80.88,77.44,79.80,79.80,1892392
2023-11-20,BETA,Finance,78.47,80.36,78.02,79.90,79.89,1271191
2023-03-16,ALPHA,Technology,107.05,108.91,104.41,106.25,106.25,1428000
2023-04-20,BENCH,Benchmark,133.68,134.12,132.39,132.83,132.82,2046887
2023-02-08,ALPHA,Technology,91.30,92.29,89.10,90.07,90.07,1841377
2023-07-14,GAMMA,Healthcare,41.80,42.27,40.96,41.43,41.43,1639919
2023-01-09,GAMMA,Healthcare,41.83,42.54,41.34,42.04,42.04,1233305
2024-08-29,ALPHA,Technology,103.84,106.32,102.34,104.81,104.79,1754287
2024-11-26,OMEGA,Consumer,111.68,112.61,109.39,110.31,110.29,1394506
2023-10-11,BENCH,Benchmark,145.21,147.69,144.15,146.62,146.61,1362109
2023-11-01,OMEGA,Consumer,99.37,100.86,95.86,97.32,97.31,1628312
2024-03-13,ALPHA,Technology,96.11,100.49,94.89,99.22,99.21,1949922
2023-11-06,ALPHA,Technology,104.44,108.61,103.41,107.55,107.54,1421057
2023-11-10,BENCH,Benchmark,141.31,141.80,140.01,140.49,140.48,2142908
2023-01-06,GAMMA,Healthcare,40.91,42.24,40.52,41.84,41.84,1856027
2023-04-21,DELTA,Energy,85.38,86.74,83.94,85.30,85.30,1279356
2023-03-02,BETA,Finance,67.96,68.63,67.39,68.06,68.06,1752730
2024-09-05,OMEGA,Consumer,105.87,107.86,103.49,105.47,105.45,1416406
2024-02-22,DELTA,Energy,71.87,73.28,69.82,71.22,71.21,1386322
2024-09-19,DELTA,Energy,70.69,72.16,69.35,70.82,70.80,1180015
2023-09-28,BENCH,Benchmark,138.65,140.88,137.39,139.62,139.61,1535608
2024-04-19,ALPHA,Technology,110.42,113.19,109.34,112.09,112.08,2167714
2024-04-03,BENCH,Benchmark,141.70,144.19,140.37,142.84,142.82,1403680
2024-05-02,BETA,Finance,70.58,70.98,69.12,69.51,69.50,1549147
2023-03-23,OMEGA,Consumer,81.25,82.36,80.57,81.67,81.67,1622665
2024-10-18,ALPHA,Technology,107.73,108.57,106.26,107.10,107.07,2155147
2023-01-06,BENCH,Benchmark,101.15,102.72,100.54,102.10,102.10,1856315
2023-08-21,OMEGA,Consumer,86.08,88.33,85.41,87.65,87.65,1839886
2024-11-18,OMEGA,Consumer,105.87,106.86,104.36,105.34,105.32,1299305
2024-08-29,BENCH,Benchmark,134.92,136.23,133.83,135.14,135.11,1725044
2024-02-13,GAMMA,Healthcare,41.41,42.01,39.96,40.55,40.54,1306589
2024-08-19,BETA,Finance,58.42,58.77,58.07,58.42,58.41,1211335
2023-10-27,DELTA,Energy,71.05,74.21,69.69,72.82,72.81,1924703
2023-11-06,BENCH,Benchmark,141.71,143.37,140.53,142.18,142.17,1737229
2023-03-29,ALPHA,Technology,108.47,109.75,104.80,106.06,106.06,1320665
2024-04-15,DELTA,Energy,67.41,68.43,66.08,67.10,67.09,1210334
2024-05-27,BETA,Finance,65.48,66.22,64.81,65.54,65.53,1634149
2024-02-29,DELTA,Energy,69.81,72.66,68.74,71.56,71.55,1890891
2024-12-27,OMEGA,Consumer,107.36,108.32,105.34,106.29,106.27,1309611
2023-11-13,GAMMA,Healthcare,44.80,45.24,44.00,44.44,44.44,1651008
2024-07-02,GAMMA,Healthcare,55.22,55.87,53.91,54.56,54.55,1528029
2024-11-08,OMEGA,Consumer,104.77,107.70,103.17,106.09,106.06,1256634
2023-06-20,BENCH,Benchmark,116.57,117.34,114.94,115.71,115.71,1478464
2023-02-15,OMEGA,Consumer,66.99,67.69,65.68,66.38,66.38,1687288
2023-04-03,BETA,Finance,85.74,86.71,83.92,84.88,84.88,1252846
2023-06-30,BETA,Finance,65.51,66.01,64.17,64.66,64.66,1309601
2024-08-20,DELTA,Energy,80.76,81.66,79.08,79.98,79.97,1356097
2023-06-15,BENCH,Benchmark,116.67,118.65,115.82,117.80,117.79,1452399
2023-05-05,DELTA,Energy,84.05,85.59,79.84,81.33,81.33,1198407
2024-03-27,BETA,Finance,72.13,73.34,71.40,72.61,72.60,1767963
2024-11-20,GAMMA,Healthcare,58.93,60.22,57.96,59.24,59.23,1463946
2023-02-08,BENCH,Benchmark,103.20,105.09,102.20,104.08,104.08,1529874
2024-07-30,DELTA,Energy,104.11,107.20,101.87,104.95,104.93,1479366
2024-10-07,ALPHA,Technology,105.52,107.31,104.13,105.91,105.89,1502090
2024-05-06,ALPHA,Technology,117.70,121.60,115.54,119.41,119.39,1336931
2024-07-23,BETA,Finance,62.68,63.06,62.17,62.55,62.54,1231718
2023-10-09,GAMMA,Healthcare,48.52,49.57,47.86,48.90,48.90,1534340
2023-02-24,GAMMA,Healthcare,40.88,41.32,40.20,40.63,40.63,1220089
2024-09-11,BETA,Finance,55.28,57.23,54.81,56.74,56.73,1364166
2024-10-08,OMEGA,Consumer,101.12,102.64,100.04,101.56,101.54,1464957
2024-04-23,ALPHA,Technology,112.47,116.49,110.17,114.16,114.14,1400061
2024-03-14,BENCH,Benchmark,130.76,131.68,130.16,131.09,131.07,2228876
2024-10-03,OMEGA,Consumer,101.10,102.39,99.59,100.87,100.85,1267276
2023-11-02,ALPHA,Technology,103.77,104.59,102.26,103.07,103.06,1481655
2023-11-09,ALPHA,Technology,107.59,109.17,103.97,105.51,105.50,1303347
2023-05-30,DELTA,Energy,77.44,79.21,76.47,78.23,78.23,1203377
2023-06-14,OMEGA,Consumer,75.67,76.93,74.70,75.95,75.95,1805105
2023-02-16,DELTA,Energy,61.17,62.60,58.68,60.08,60.08,1244030
2024-08-16,ALPHA,Technology,108.31,108.90,106.43,107.01,106.99,1703101
2023-04-20,OMEGA,Consumer,80.96,81.65,79.38,80.07,80.07,1353132
2024-03-01,BENCH,Benchmark,125.32,126.38,124.10,125.16,125.14,2170674
2023-09-19,OMEGA,Consumer,98.75,100.66,97.90,99.80,99.80,1442363
2023-03-01,DELTA,Energy,63.80,64.79,60.69,61.65,61.65,1730235
2023-04-04,BENCH,Benchmark,131.50,132.57,129.51,130.57,130.56,1369904
2023-01-05,ALPHA,Technology,86.31,87.82,83.82,85.31,85.31,1401927
2023-06-20,BETA,Finance,69.68,70.35,68.89,69.57,69.56,1301963
2023-04-19,DELTA,Energy,85.19,86.46,84.04,85.30,85.30,1240207
2024-04-10,GAMMA,Healthcare,41.43,42.83,40.86,42.25,42.24,1380160
2024-02-12,BENCH,Benchmark,126.67,128.23,125.53,127.08,127.07,1770241
2023-05-05,BENCH,Benchmark,135.60,136.17,133.41,133.97,133.97,1599494
2023-06-20,ALPHA,Technology,82.08,83.16,80.60,81.67,81.67,1495660
2023-03-30,ALPHA,Technology,107.47,110.91,105.61,109.02,109.02,1605726
2024-06-19,DELTA,Energy,92.14,94.35,90.33,92.53,92.51,1752231
2023-10-16,ALPHA,Technology,110.77,112.60,109.47,111.29,111.28,1793175
2023-05-04,ALPHA,Technology,105.02,107.44,103.26,105.67,105.66,1354245
2023-08-22,OMEGA,Consumer,88.05,89.85,86.98,88.77,88.77,1517782
2024-04-02,BETA,Finance,73.87,75.23,73.35,74.70,74.69,1398368
2024-08-07,DELTA,Energy,95.08,96.79,90.74,92.40,92.39,1469380
2023-02-02,BETA,Finance,61.78,63.32,60.99,62.52,62.52,1653186
2023-11-28,GAMMA,Healthcare,45.39,47.45,45.06,47.10,47.10,1342180
2023-02-14,DELTA,Energy,60.93,62.92,59.85,61.83,61.83,1259593
2023-12-29,DELTA,Energy,70.20,71.36,68.47,69.61,69.60,1134139
2024-08-14,OMEGA,Consumer,109.70,110.99,107.49,108.77,108.75,1886254
2024-08-19,DELTA,Energy,81.42,82.13,79.97,80.67,80.66,1250535
2023-10-23,GAMMA,Healthcare,48.95,49.50,47.97,48.51,48.51,1631972
2024-12-30,DELTA,Energy,92.09,97.27,90.47,95.58,95.56,1491425
2024-12-17,BENCH,Benchmark,171.76,174.89,169.80,172.91,172.87,1695387
2023-07-12,ALPHA,Technology,71.97,72.50,70.23,70.75,70.75,1342022
2024-09-18,BENCH,Benchmark,137.32,138.47,134.97,136.11,136.08,1791760
2023-08-08,ALPHA,Technology,79.29,80.34,78.06,79.11,79.11,1721427
2024-09-20,GAMMA,Healthcare,49.45,49.97,48.90,49.42,49.41,1664989
2024-10-04,BENCH,Benchmark,140.79,144.27,139.64,143.10,143.07,1958182
2023-06-21,OMEGA,Consumer,75.47,76.96,74.71,76.20,76.20,1657536
2024-11-25,OMEGA,Consumer,110.57,113.14,109.11,111.67,111.65,1764344
2024-10-16,BENCH,Benchmark,147.41,149.69,146.35,148.62,148.59,1563521
2024-05-29,DELTA,Energy,83.74,85.20,82.33,83.79,83.78,1265416
2024-01-15,GAMMA,Healthcare,43.79,44.41,42.14,42.74,42.73,1347640
2023-02-07,DELTA,Energy,58.22,60.70,56.91,59.36,59.36,1208213
2024-07-26,ALPHA,Technology,125.28,127.22,123.34,125.27,125.25,1735843
2023-04-10,DELTA,Energy,82.19,83.43,79.95,81.18,81.18,1744050
2023-07-11,BETA,Finance,60.25,61.85,59.40,60.99,60.99,1397446
2024-09-18,GAMMA,Healthcare,50.20,50.96,49.26,50.01,50.00,1356216
2024-07-03,OMEGA,Consumer,129.28,131.20,124.87,126.75,126.73,1637477
2024-01-19,DELTA,Energy,70.11,72.95,68.90,71.72,71.71,1430418
2024-11-13,BETA,Finance,65.78,66.90,65.27,66.39,66.37,1455967
2023-10-20,ALPHA,Technology,111.99,114.57,110.46,113.04,113.02,1284665
2023-09-18,DELTA,Energy,71.13,71.82,69.72,70.40,70.40,1282620
2023-03-03,GAMMA,Healthcare,42.45,42.84,41.08,41.46,41.46,1435991
2024-07-29,DELTA,Energy,104.02,106.53,102.18,104.69,104.67,1185657
2024-10-23,DELTA,Energy,85.60,86.75,84.22,85.37,85.35,1469132
2024-10-08,BETA,Finance,59.23,61.64,58.12,60.51,60.50,1317407
2024-08-06,OMEGA,Consumer,115.89,117.34,115.09,116.54,116.52,1193475
2023-02-27,ALPHA,Technology,94.78,98.58,92.36,96.13,96.13,1372668
2024-11-28,DELTA,Energy,95.38,97.68,92.81,95.11,95.09,1473875
2024-06-27,OMEGA,Consumer,128.51,131.66,126.12,129.25,129.23,1594803
2024-11-12,GAMMA,Healthcare,57.46,58.09,56.47,57.09,57.08,1238991
2024-07-24,OMEGA,Consumer,114.13,115.35,111.09,112.29,112.27,1597080
2023-03-28,BETA,Finance,83.50,84.42,81.57,82.47,82.47,1483242
2024-12-31,OMEGA,Consumer,105.25,106.74,104.63,106.12,106.09,1959003
2023-11-20,GAMMA,Healthcare,43.01,43.95,42.58,43.51,43.51,2104570
2024-12-03,BETA,Finance,70.27,71.94,69.85,71.51,71.50,2252181
2024-01-02,BETA,Finance,80.05,81.02,79.01,79.98,79.97,1166937
2024-04-25,BENCH,Benchmark,143.59,144.88,142.09,143.39,143.37,2081655
2023-02-16,ALPHA,Technology,90.54,91.98,87.51,88.93,88.93,1853339
2024-04-02,DELTA,Energy,75.58,76.33,73.26,74.00,73.99,1439398
2023-01-13,DELTA,Energy,58.40,60.42,57.48,59.48,59.48,1250534
2024-11-19,DELTA,Energy,93.46,97.82,91.80,96.11,96.09,1291180
2023-02-22,ALPHA,Technology,91.31,92.22,90.14,91.04,91.04,1310135
2024-07-11,OMEGA,Consumer,118.80,120.35,115.64,117.17,117.15,1690553
2024-10-02,BENCH,Benchmark,136.98,140.28,135.61,138.90,138.87,1426076
2023-05-24,ALPHA,Technology,105.22,106.27,103.13,104.18,104.17,1327456
2023-02-02,DELTA,Energy,60.22,61.21,58.81,59.80,59.80,1404361
2023-02-03,ALPHA,Technology,92.16,93.68,88.78,90.27,90.27,1775969
2023-11-30,BENCH,Benchmark,137.86,138.63,136.73,137.50,137.49,1431368
2023-11-15,BENCH,Benchmark,140.56,141.49,139.61,140.54,140.53,1369741
2023-06-23,BENCH,Benchmark,115.95,116.77,114.65,115.47,115.47,1572893
2023-11-23,BENCH,Benchmark,140.45,142.18,136.86,138.57,138.55,1796460
2023-09-12,OMEGA,Consumer,93.00,95.70,91.67,94.35,94.34,1848387
2023-07-27,GAMMA,Healthcare,39.07,39.51,38.38,38.82,38.82,1666371
2023-04-28,DELTA,Energy,87.68,89.08,85.49,86.89,86.88,2346174
2023-02-14,BENCH,Benchmark,105.89,106.72,104.56,105.39,105.39,1881886
2024-09-05,DELTA,Energy,74.62,76.03,72.48,73.88,73.86,1292534
2023-01-30,GAMMA,Healthcare,40.27,40.57,38.81,39.10,39.10,1556324
2023-08-23,DELTA,Energy,65.35,65.98,64.62,65.25,65.24,1202760
2024-07-30,BETA,Finance,60.93,61.36,60.12,60.54,60.53,1760644
2023-10-04,DELTA,Energy,74.81,76.27,73.44,74.90,74.89,1403223
2023-08-02,DELTA,Energy,60.15,63.24,59.50,62.56,62.56,1563255
2024-12-25,OMEGA,Consumer,108.01,109.01,105.38,106.36,106.34,1709965
2023-12-27,OMEGA,Consumer,102.12,103.42,99.65,100.94,100.93,1427641
2023-04-04,BETA,Finance,84.82,86.51,83.71,85.40,85.39,1332052
2024-11-01,BENCH,Benchmark,158.12,159.42,156.38,157.68,157.65,2068775
2023-05-25,OMEGA,Consumer,80.26,81.61,77.82,79.15,79.15,1525009
2024-12-04,BETA,Finance,71.72,72.00,71.07,71.34,71.32,1285695
2023-06-06,GAMMA,Healthcare,42.58,43.74,41.93,43.08,43.08,1273930
2024-08-16,OMEGA,Consumer,111.86,113.42,108.78,110.32,110.30,1611378
2024-05-31,DELTA,Energy,84.68,86.18,83.69,85.19,85.18,1146921
